order_id,customers,city,state,order_date,Total_units,revenue,product_name,category_name,store_name,salesrepresentative
619,"Terese Palmer","Bay Shore",NY,2016-12-22,1,499.99,"Electra Townie Original 7D - 2015/2016","Comfort Bicycles","Baldwin Bikes","Marcelene Boyer"
619,"Terese Palmer","Bay Shore",NY,2016-12-22,1,499.99,"Electra Townie Original 7D - 2015/2016","Comfort Bicycles","Baldwin Bikes","Venita Daniel"
620,"Collen Hayes",Smithtown,NY,2016-12-22,2,2641.98,"Heller Shagamaw Frame - 2016","Mountain Bikes","Baldwin Bikes","Jannette David"
620,"Collen Hayes",Smithtown,NY,2016-12-22,2,2641.98,"Heller Shagamaw Frame - 2016","Mountain Bikes","Baldwin Bikes","Marcelene Boyer"
620,"Collen Hayes",Smithtown,NY,2016-12-22,2,2641.98,"Heller Shagamaw Frame - 2016","Mountain Bikes","Baldwin Bikes","Venita Daniel"
621,"Anton Barton",Buffalo,NY,2016-12-23,2,858.00,"Pure Cycles Vine 8-Speed - 2016","Cruisers Bicycles","Baldwin Bikes","Jannette David"
621,"Anton Barton",Buffalo,NY,2016-12-23,2,858.00,"Pure Cycles Vine 8-Speed - 2016","Cruisers Bicycles","Baldwin Bikes","Marcelene Boyer"
621,"Anton Barton",Buffalo,NY,2016-12-23,2,858.00,"Pure Cycles Vine 8-Speed - 2016","Cruisers Bicycles","Baldwin Bikes","Venita Daniel"
622,"Nevada Hood","Hopewell Junction",NY,2016-12-23,2,5999.98,"Trek Conduit+ - 2016","Electric Bikes","Baldwin Bikes","Jannette David"
622,"Nevada Hood","Hopewell Junction",NY,2016-12-23,2,5999.98,"Trek Conduit+ - 2016","Electric Bikes","Baldwin Bikes","Marcelene Boyer"
622,"Nevada Hood","Hopewell Junction",NY,2016-12-23,2,5999.98,"Trek Conduit+ - 2016","Electric Bikes","Baldwin Bikes","Venita Daniel"
622,"Nevada Hood","Hopewell Junction",NY,2016-12-23,1,449.00,"Pure Cycles Western 3-Speed - Women's - 2015/2016","Cruisers Bicycles","Baldwin Bikes","Jannette David"
622,"Nevada Hood","Hopewell Junction",NY,2016-12-23,1,449.00,"Pure Cycles Western 3-Speed - Women's - 2015/2016","Cruisers Bicycles","Baldwin Bikes","Marcelene Boyer"
622,"Nevada Hood","Hopewell Junction",NY,2016-12-23,1,449.00,"Pure Cycles Western 3-Speed - Women's - 2015/2016","Cruisers Bicycles","Baldwin Bikes","Venita Daniel"
622,"Nevada Hood","Hopewell Junction",NY,2016-12-23,1,1549.00,"Surly Straggler - 2016","Cyclocross Bicycles","Baldwin Bikes","Jannette David"
622,"Nevada Hood","Hopewell Junction",NY,2016-12-23,1,1549.00,"Surly Straggler - 2016","Cyclocross Bicycles","Baldwin Bikes","Marcelene Boyer"
622,"Nevada Hood","Hopewell Junction",NY,2016-12-23,1,1549.00,"Surly Straggler - 2016","Cyclocross Bicycles","Baldwin Bikes","Venita Daniel"
622,"Nevada Hood","Hopewell Junction",NY,2016-12-23,1,499.99,"Electra Townie Original 7D - 2015/2016","Comfort Bicycles","Baldwin Bikes","Jannette David"
622,"Nevada Hood","Hopewell Junction",NY,2016-12-23,1,499.99,"Electra Townie Original 7D - 2015/2016","Comfort Bicycles","Baldwin Bikes","Marcelene Boyer"
622,"Nevada Hood","Hopewell Junction",NY,2016-12-23,1,499.99,"Electra Townie Original 7D - 2015/2016","Comfort Bicycles","Baldwin Bikes","Venita Daniel"
623,"Myron Johns",Whitestone,NY,2016-12-24,1,1799.99,"Trek Remedy 29 Carbon Frameset - 2016","Mountain Bikes","Baldwin Bikes","Jannette David"
623,"Myron Johns",Whitestone,NY,2016-12-24,1,1799.99,"Trek Remedy 29 Carbon Frameset - 2016","Mountain Bikes","Baldwin Bikes","Marcelene Boyer"
623,"Myron Johns",Whitestone,NY,2016-12-24,1,1799.99,"Trek Remedy 29 Carbon Frameset - 2016","Mountain Bikes","Baldwin Bikes","Venita Daniel"
624,"Ghislaine Compton",Lindenhurst,NY,2016-12-24,2,539.98,"Electra Cruiser 1 (24-Inch) - 2016","Children Bicycles","Baldwin Bikes","Jannette David"
624,"Ghislaine Compton",Lindenhurst,NY,2016-12-24,2,539.98,"Electra Cruiser 1 (24-Inch) - 2016","Children Bicycles","Baldwin Bikes","Marcelene Boyer"
624,"Ghislaine Compton",Lindenhurst,NY,2016-12-24,2,539.98,"Electra Cruiser 1 (24-Inch) - 2016","Children Bicycles","Baldwin Bikes","Venita Daniel"
624,"Ghislaine Compton",Lindenhurst,NY,2016-12-24,1,599.99,"Electra Townie Original 7D EQ - 2016","Cruisers Bicycles","Baldwin Bikes","Jannette David"
624,"Ghislaine Compton",Lindenhurst,NY,2016-12-24,1,599.99,"Electra Townie Original 7D EQ - 2016","Cruisers Bicycles","Baldwin Bikes","Marcelene Boyer"
624,"Ghislaine Compton",Lindenhurst,NY,2016-12-24,1,599.99,"Electra Townie Original 7D EQ - 2016","Cruisers Bicycles","Baldwin Bikes","Venita Daniel"
624,"Ghislaine Compton",Lindenhurst,NY,2016-12-24,1,269.99,"Electra Girl's Hawaii 1 (16-inch) - 2015/2016","Children Bicycles","Baldwin Bikes","Jannette David"
624,"Ghislaine Compton",Lindenhurst,NY,2016-12-24,1,269.99,"Electra Girl's Hawaii 1 (16-inch) - 2015/2016","Children Bicycles","Baldwin Bikes","Marcelene Boyer"
624,"Ghislaine Compton",Lindenhurst,NY,2016-12-24,1,269.99,"Electra Girl's Hawaii 1 (16-inch) - 2015/2016","Children Bicycles","Baldwin Bikes","Venita Daniel"
624,"Ghislaine Compton",Lindenhurst,NY,2016-12-24,2,539.98,"Electra Girl's Hawaii 1 (16-inch) - 2015/2016","Cruisers Bicycles","Baldwin Bikes","Jannette David"
624,"Ghislaine Compton",Lindenhurst,NY,2016-12-24,2,539.98,"Electra Girl's Hawaii 1 (16-inch) - 2015/2016","Cruisers Bicycles","Baldwin Bikes","Marcelene Boyer"
624,"Ghislaine Compton",Lindenhurst,NY,2016-12-24,2,539.98,"Electra Girl's Hawaii 1 (16-inch) - 2015/2016","Cruisers Bicycles","Baldwin Bikes","Venita Daniel"
626,"Wes Stanton",Troy,NY,2016-12-25,1,529.99,"Electra Moto 1 - 2016","Cruisers Bicycles","Baldwin Bikes","Jannette David"
626,"Wes Stanton",Troy,NY,2016-12-25,1,529.99,"Electra Moto 1 - 2016","Cruisers Bicycles","Baldwin Bikes","Marcelene Boyer"
626,"Wes Stanton",Troy,NY,2016-12-25,1,529.99,"Electra Moto 1 - 2016","Cruisers Bicycles","Baldwin Bikes","Venita Daniel"
627,"Tora Dunlap",Monsey,NY,2016-12-25,1,449.00,"Pure Cycles William 3-Speed - 2016","Cruisers Bicycles","Baldwin Bikes","Jannette David"
627,"Tora Dunlap",Monsey,NY,2016-12-25,1,449.00,"Pure Cycles William 3-Speed - 2016","Cruisers Bicycles","Baldwin Bikes","Marcelene Boyer"
627,"Tora Dunlap",Monsey,NY,2016-12-25,1,449.00,"Pure Cycles William 3-Speed - 2016","Cruisers Bicycles","Baldwin Bikes","Venita Daniel"
627,"Tora Dunlap",Monsey,NY,2016-12-25,2,5999.98,"Trek Conduit+ - 2016","Electric Bikes","Baldwin Bikes","Jannette David"
627,"Tora Dunlap",Monsey,NY,2016-12-25,2,5999.98,"Trek Conduit+ - 2016","Electric Bikes","Baldwin Bikes","Marcelene Boyer"
627,"Tora Dunlap",Monsey,NY,2016-12-25,2,5999.98,"Trek Conduit+ - 2016","Electric Bikes","Baldwin Bikes","Venita Daniel"
627,"Tora Dunlap",Monsey,NY,2016-12-25,1,599.99,"Electra Townie Original 7D EQ - 2016","Comfort Bicycles","Baldwin Bikes","Jannette David"
627,"Tora Dunlap",Monsey,NY,2016-12-25,1,599.99,"Electra Townie Original 7D EQ - 2016","Comfort Bicycles","Baldwin Bikes","Marcelene Boyer"
627,"Tora Dunlap",Monsey,NY,2016-12-25,1,599.99,"Electra Townie Original 7D EQ - 2016","Comfort Bicycles","Baldwin Bikes","Venita Daniel"
630,"Loyce Conway","Central Islip",NY,2016-12-26,1,1320.99,"Heller Shagamaw Frame - 2016","Mountain Bikes","Baldwin Bikes","Jannette David"
630,"Loyce Conway","Central Islip",NY,2016-12-26,1,1320.99,"Heller Shagamaw Frame - 2016","Mountain Bikes","Baldwin Bikes","Marcelene Boyer"
630,"Loyce Conway","Central Islip",NY,2016-12-26,1,1320.99,"Heller Shagamaw Frame - 2016","Mountain Bikes","Baldwin Bikes","Venita Daniel"
630,"Loyce Conway","Central Islip",NY,2016-12-26,1,499.99,"Electra Townie Original 7D - 2015/2016","Comfort Bicycles","Baldwin Bikes","Jannette David"
630,"Loyce Conway","Central Islip",NY,2016-12-26,1,499.99,"Electra Townie Original 7D - 2015/2016","Comfort Bicycles","Baldwin Bikes","Marcelene Boyer"
630,"Loyce Conway","Central Islip",NY,2016-12-26,1,499.99,"Electra Townie Original 7D - 2015/2016","Comfort Bicycles","Baldwin Bikes","Venita Daniel"
630,"Loyce Conway","Central Islip",NY,2016-12-26,2,898.00,"Pure Cycles Western 3-Speed - Women's - 2015/2016","Cruisers Bicycles","Baldwin Bikes","Jannette David"
630,"Loyce Conway","Central Islip",NY,2016-12-26,2,898.00,"Pure Cycles Western 3-Speed - Women's - 2015/2016","Cruisers Bicycles","Baldwin Bikes","Marcelene Boyer"
630,"Loyce Conway","Central Islip",NY,2016-12-26,2,898.00,"Pure Cycles Western 3-Speed - Women's - 2015/2016","Cruisers Bicycles","Baldwin Bikes","Venita Daniel"
630,"Loyce Conway","Central Islip",NY,2016-12-26,2,539.98,"Electra Cruiser 1 (24-Inch) - 2016","Children Bicycles","Baldwin Bikes","Jannette David"
630,"Loyce Conway","Central Islip",NY,2016-12-26,2,539.98,"Electra Cruiser 1 (24-Inch) - 2016","Children Bicycles","Baldwin Bikes","Marcelene Boyer"
630,"Loyce Conway","Central Islip",NY,2016-12-26,2,539.98,"Electra Cruiser 1 (24-Inch) - 2016","Children Bicycles","Baldwin Bikes","Venita Daniel"
632,"Margert Stevens",Rome,NY,2016-12-27,1,499.99,"Electra Townie Original 7D - 2015/2016","Comfort Bicycles","Baldwin Bikes","Jannette David"
632,"Margert Stevens",Rome,NY,2016-12-27,1,499.99,"Electra Townie Original 7D - 2015/2016","Comfort Bicycles","Baldwin Bikes","Marcelene Boyer"
632,"Margert Stevens",Rome,NY,2016-12-27,1,499.99,"Electra Townie Original 7D - 2015/2016","Comfort Bicycles","Baldwin Bikes","Venita Daniel"
632,"Margert Stevens",Rome,NY,2016-12-27,2,3361.98,"Surly Straggler 650b - 2016","Cyclocross Bicycles","Baldwin Bikes","Jannette David"
632,"Margert Stevens",Rome,NY,2016-12-27,2,3361.98,"Surly Straggler 650b - 2016","Cyclocross Bicycles","Baldwin Bikes","Marcelene Boyer"
632,"Margert Stevens",Rome,NY,2016-12-27,2,3361.98,"Surly Straggler 650b - 2016","Cyclocross Bicycles","Baldwin Bikes","Venita Daniel"
632,"Margert Stevens",Rome,NY,2016-12-27,1,529.99,"Electra Moto 1 - 2016","Cruisers Bicycles","Baldwin Bikes","Jannette David"
632,"Margert Stevens",Rome,NY,2016-12-27,1,529.99,"Electra Moto 1 - 2016","Cruisers Bicycles","Baldwin Bikes","Marcelene Boyer"
632,"Margert Stevens",Rome,NY,2016-12-27,1,529.99,"Electra Moto 1 - 2016","Cruisers Bicycles","Baldwin Bikes","Venita Daniel"
632,"Margert Stevens",Rome,NY,2016-12-27,1,469.99,"Surly Ice Cream Truck Frameset - 2016","Mountain Bikes","Baldwin Bikes","Jannette David"
632,"Margert Stevens",Rome,NY,2016-12-27,1,469.99,"Surly Ice Cream Truck Frameset - 2016","Mountain Bikes","Baldwin Bikes","Marcelene Boyer"
632,"Margert Stevens",Rome,NY,2016-12-27,1,469.99,"Surly Ice Cream Truck Frameset - 2016","Mountain Bikes","Baldwin Bikes","Venita Daniel"
632,"Margert Stevens",Rome,NY,2016-12-27,2,539.98,"Electra Girl's Hawaii 1 (16-inch) - 2015/2016","Children Bicycles","Baldwin Bikes","Jannette David"
632,"Margert Stevens",Rome,NY,2016-12-27,2,539.98,"Electra Girl's Hawaii 1 (16-inch) - 2015/2016","Children Bicycles","Baldwin Bikes","Marcelene Boyer"
632,"Margert Stevens",Rome,NY,2016-12-27,2,539.98,"Electra Girl's Hawaii 1 (16-inch) - 2015/2016","Children Bicycles","Baldwin Bikes","Venita Daniel"
634,"Santos Valencia",Sunnyside,NY,2016-12-29,2,5799.98,"Trek Fuel EX 8 29 - 2016","Mountain Bikes","Baldwin Bikes","Jannette David"
634,"Santos Valencia",Sunnyside,NY,2016-12-29,2,5799.98,"Trek Fuel EX 8 29 - 2016","Mountain Bikes","Baldwin Bikes","Marcelene Boyer"
634,"Santos Valencia",Sunnyside,NY,2016-12-29,2,5799.98,"Trek Fuel EX 8 29 - 2016","Mountain Bikes","Baldwin Bikes","Venita Daniel"
634,"Santos Valencia",Sunnyside,NY,2016-12-29,1,549.99,"Electra Townie Original 21D - 2016","Cruisers Bicycles","Baldwin Bikes","Jannette David"
634,"Santos Valencia",Sunnyside,NY,2016-12-29,1,549.99,"Electra Townie Original 21D - 2016","Cruisers Bicycles","Baldwin Bikes","Marcelene Boyer"
634,"Santos Valencia",Sunnyside,NY,2016-12-29,1,549.99,"Electra Townie Original 21D - 2016","Cruisers Bicycles","Baldwin Bikes","Venita Daniel"
635,"Andreas Herman","Mount Vernon",NY,2016-12-30,1,2899.99,"Trek Fuel EX 8 29 - 2016","Mountain Bikes","Baldwin Bikes","Jannette David"
635,"Andreas Herman","Mount Vernon",NY,2016-12-30,1,2899.99,"Trek Fuel EX 8 29 - 2016","Mountain Bikes","Baldwin Bikes","Marcelene Boyer"
635,"Andreas Herman","Mount Vernon",NY,2016-12-30,1,2899.99,"Trek Fuel EX 8 29 - 2016","Mountain Bikes","Baldwin Bikes","Venita Daniel"
637,"Hee Greer",Selden,NY,2017-01-03,1,2999.99,"Trek Conduit+ - 2016","Electric Bikes","Baldwin Bikes","Jannette David"
637,"Hee Greer",Selden,NY,2017-01-03,1,2999.99,"Trek Conduit+ - 2016","Electric Bikes","Baldwin Bikes","Marcelene Boyer"
637,"Hee Greer",Selden,NY,2017-01-03,1,2999.99,"Trek Conduit+ - 2016","Electric Bikes","Baldwin Bikes","Venita Daniel"
637,"Hee Greer",Selden,NY,2017-01-03,2,899.98,"Sun Bicycles Cruz 3 - 2017","Comfort Bicycles","Baldwin Bikes","Jannette David"
637,"Hee Greer",Selden,NY,2017-01-03,2,899.98,"Sun Bicycles Cruz 3 - 2017","Comfort Bicycles","Baldwin Bikes","Marcelene Boyer"
637,"Hee Greer",Selden,NY,2017-01-03,2,899.98,"Sun Bicycles Cruz 3 - 2017","Comfort Bicycles","Baldwin Bikes","Venita Daniel"
638,"Verda Gilbert","East Northport",NY,2017-01-04,1,551.99,"Sun Bicycles Streamway 3 - 2017","Comfort Bicycles","Baldwin Bikes","Jannette David"
638,"Verda Gilbert","East Northport",NY,2017-01-04,1,551.99,"Sun Bicycles Streamway 3 - 2017","Comfort Bicycles","Baldwin Bikes","Marcelene Boyer"
638,"Verda Gilbert","East Northport",NY,2017-01-04,1,551.99,"Sun Bicycles Streamway 3 - 2017","Comfort Bicycles","Baldwin Bikes","Venita Daniel"
638,"Verda Gilbert","East Northport",NY,2017-01-04,1,5499.99,"Trek Domane SLR 6 Disc - 2017","Road Bikes","Baldwin Bikes","Jannette David"
638,"Verda Gilbert","East Northport",NY,2017-01-04,1,5499.99,"Trek Domane SLR 6 Disc - 2017","Road Bikes","Baldwin Bikes","Marcelene Boyer"
638,"Verda Gilbert","East Northport",NY,2017-01-04,1,5499.99,"Trek Domane SLR 6 Disc - 2017","Road Bikes","Baldwin Bikes","Venita Daniel"
638,"Verda Gilbert","East Northport",NY,2017-01-04,2,1499.98,"Surly Ogre Frameset - 2017","Road Bikes","Baldwin Bikes","Jannette David"
638,"Verda Gilbert","East Northport",NY,2017-01-04,2,1499.98,"Surly Ogre Frameset - 2017","Road Bikes","Baldwin Bikes","Marcelene Boyer"
638,"Verda Gilbert","East Northport",NY,2017-01-04,2,1499.98,"Surly Ogre Frameset - 2017","Road Bikes","Baldwin Bikes","Venita Daniel"
639,"Felicidad Golden",Lockport,NY,2017-01-06,1,529.99,"Electra Moto 1 - 2016","Cruisers Bicycles","Baldwin Bikes","Jannette David"
639,"Felicidad Golden",Lockport,NY,2017-01-06,1,529.99,"Electra Moto 1 - 2016","Cruisers Bicycles","Baldwin Bikes","Marcelene Boyer"
639,"Felicidad Golden",Lockport,NY,2017-01-06,1,529.99,"Electra Moto 1 - 2016","Cruisers Bicycles","Baldwin Bikes","Venita Daniel"
639,"Felicidad Golden",Lockport,NY,2017-01-06,1,749.99,"Sun Bicycles Brickell Tandem 7 - 2017","Cruisers Bicycles","Baldwin Bikes","Jannette David"
639,"Felicidad Golden",Lockport,NY,2017-01-06,1,749.99,"Sun Bicycles Brickell Tandem 7 - 2017","Cruisers Bicycles","Baldwin Bikes","Marcelene Boyer"
639,"Felicidad Golden",Lockport,NY,2017-01-06,1,749.99,"Sun Bicycles Brickell Tandem 7 - 2017","Cruisers Bicycles","Baldwin Bikes","Venita Daniel"
639,"Felicidad Golden",Lockport,NY,2017-01-06,1,619.99,"Sun Bicycles Biscayne Tandem 7 - 2017","Cruisers Bicycles","Baldwin Bikes","Jannette David"
639,"Felicidad Golden",Lockport,NY,2017-01-06,1,619.99,"Sun Bicycles Biscayne Tandem 7 - 2017","Cruisers Bicycles","Baldwin Bikes","Marcelene Boyer"
639,"Felicidad Golden",Lockport,NY,2017-01-06,1,619.99,"Sun Bicycles Biscayne Tandem 7 - 2017","Cruisers Bicycles","Baldwin Bikes","Venita Daniel"
639,"Felicidad Golden",Lockport,NY,2017-01-06,2,9999.98,"Trek Powerfly 8 FS Plus - 2017","Electric Bikes","Baldwin Bikes","Jannette David"
639,"Felicidad Golden",Lockport,NY,2017-01-06,2,9999.98,"Trek Powerfly 8 FS Plus - 2017","Electric Bikes","Baldwin Bikes","Marcelene Boyer"
639,"Felicidad Golden",Lockport,NY,2017-01-06,2,9999.98,"Trek Powerfly 8 FS Plus - 2017","Electric Bikes","Baldwin Bikes","Venita Daniel"
640,"Alejandrina Hodges","Deer Park",NY,2017-01-06,2,899.98,"Sun Bicycles Cruz 3 - 2017","Comfort Bicycles","Baldwin Bikes","Jannette David"
640,"Alejandrina Hodges","Deer Park",NY,2017-01-06,2,899.98,"Sun Bicycles Cruz 3 - 2017","Comfort Bicycles","Baldwin Bikes","Marcelene Boyer"
640,"Alejandrina Hodges","Deer Park",NY,2017-01-06,2,899.98,"Sun Bicycles Cruz 3 - 2017","Comfort Bicycles","Baldwin Bikes","Venita Daniel"
640,"Alejandrina Hodges","Deer Park",NY,2017-01-06,1,469.99,"Trek Farley Alloy Frameset - 2017","Mountain Bikes","Baldwin Bikes","Jannette David"
640,"Alejandrina Hodges","Deer Park",NY,2017-01-06,1,469.99,"Trek Farley Alloy Frameset - 2017","Mountain Bikes","Baldwin Bikes","Marcelene Boyer"
640,"Alejandrina Hodges","Deer Park",NY,2017-01-06,1,469.99,"Trek Farley Alloy Frameset - 2017","Mountain Bikes","Baldwin Bikes","Venita Daniel"
640,"Alejandrina Hodges","Deer Park",NY,2017-01-06,1,999.99,"Surly Ice Cream Truck Frameset - 2017","Mountain Bikes","Baldwin Bikes","Jannette David"
640,"Alejandrina Hodges","Deer Park",NY,2017-01-06,1,999.99,"Surly Ice Cream Truck Frameset - 2017","Mountain Bikes","Baldwin Bikes","Marcelene Boyer"
640,"Alejandrina Hodges","Deer Park",NY,2017-01-06,1,999.99,"Surly Ice Cream Truck Frameset - 2017","Mountain Bikes","Baldwin Bikes","Venita Daniel"
640,"Alejandrina Hodges","Deer Park",NY,2017-01-06,2,599.98,"Electra Girl's Hawaii 1 16" - 2017"","Cruisers Bicycles","Baldwin Bikes","Jannette David"
640,"Alejandrina Hodges","Deer Park",NY,2017-01-06,2,599.98,"Electra Girl's Hawaii 1 16" - 2017"","Cruisers Bicycles","Baldwin Bikes","Marcelene Boyer"
640,"Alejandrina Hodges","Deer Park",NY,2017-01-06,2,599.98,"Electra Girl's Hawaii 1 16" - 2017"","Cruisers Bicycles","Baldwin Bikes","Venita Daniel"
640,"Alejandrina Hodges","Deer Park",NY,2017-01-06,2,833.98,"Sun Bicycles Cruz 7 - Women's - 2017","Comfort Bicycles","Baldwin Bikes","Jannette David"
640,"Alejandrina Hodges","Deer Park",NY,2017-01-06,2,833.98,"Sun Bicycles Cruz 7 - Women's - 2017","Comfort Bicycles","Baldwin Bikes","Marcelene Boyer"
640,"Alejandrina Hodges","Deer Park",NY,2017-01-06,2,833.98,"Sun Bicycles Cruz 7 - Women's - 2017","Comfort Bicycles","Baldwin Bikes","Venita Daniel"
642,"Lizette Ellison","Port Washington",NY,2017-01-07,2,899.98,"Sun Bicycles Cruz 3 - 2017","Cruisers Bicycles","Baldwin Bikes","Jannette David"
642,"Lizette Ellison","Port Washington",NY,2017-01-07,2,899.98,"Sun Bicycles Cruz 3 - 2017","Cruisers Bicycles","Baldwin Bikes","Marcelene Boyer"
642,"Lizette Ellison","Port Washington",NY,2017-01-07,2,899.98,"Sun Bicycles Cruz 3 - 2017","Cruisers Bicycles","Baldwin Bikes","Venita Daniel"
644,"Sunshine Rosario",Jamaica,NY,2017-01-08,1,2999.99,"Trek Conduit+ - 2016","Electric Bikes","Baldwin Bikes","Jannette David"
644,"Sunshine Rosario",Jamaica,NY,2017-01-08,1,2999.99,"Trek Conduit+ - 2016","Electric Bikes","Baldwin Bikes","Marcelene Boyer"
644,"Sunshine Rosario",Jamaica,NY,2017-01-08,1,2999.99,"Trek Conduit+ - 2016","Electric Bikes","Baldwin Bikes","Venita Daniel"
645,"Consuela Collier","North Tonawanda",NY,2017-01-08,1,299.99,"Electra Sugar Skulls 1 (20-inch) - Girl's - 2017","Children Bicycles","Baldwin Bikes","Jannette David"
645,"Consuela Collier","North Tonawanda",NY,2017-01-08,1,299.99,"Electra Sugar Skulls 1 (20-inch) - Girl's - 2017","Children Bicycles","Baldwin Bikes","Marcelene Boyer"
645,"Consuela Collier","North Tonawanda",NY,2017-01-08,1,299.99,"Electra Sugar Skulls 1 (20-inch) - Girl's - 2017","Children Bicycles","Baldwin Bikes","Venita Daniel"
645,"Consuela Collier","North Tonawanda",NY,2017-01-08,2,4599.98,"Trek Fuel EX 5 27.5 Plus - 2017","Mountain Bikes","Baldwin Bikes","Jannette David"
645,"Consuela Collier","North Tonawanda",NY,2017-01-08,2,4599.98,"Trek Fuel EX 5 27.5 Plus - 2017","Mountain Bikes","Baldwin Bikes","Marcelene Boyer"
645,"Consuela Collier","North Tonawanda",NY,2017-01-08,2,4599.98,"Trek Fuel EX 5 27.5 Plus - 2017","Mountain Bikes","Baldwin Bikes","Venita Daniel"
645,"Consuela Collier","North Tonawanda",NY,2017-01-08,1,469.99,"Surly Ice Cream Truck Frameset - 2016","Mountain Bikes","Baldwin Bikes","Jannette David"
645,"Consuela Collier","North Tonawanda",NY,2017-01-08,1,469.99,"Surly Ice Cream Truck Frameset - 2016","Mountain Bikes","Baldwin Bikes","Marcelene Boyer"
645,"Consuela Collier","North Tonawanda",NY,2017-01-08,1,469.99,"Surly Ice Cream Truck Frameset - 2016","Mountain Bikes","Baldwin Bikes","Venita Daniel"
645,"Consuela Collier","North Tonawanda",NY,2017-01-08,2,10599.98,"Trek Remedy 9.8 - 2017","Mountain Bikes","Baldwin Bikes","Jannette David"
645,"Consuela Collier","North Tonawanda",NY,2017-01-08,2,10599.98,"Trek Remedy 9.8 - 2017","Mountain Bikes","Baldwin Bikes","Marcelene Boyer"
645,"Consuela Collier","North Tonawanda",NY,2017-01-08,2,10599.98,"Trek Remedy 9.8 - 2017","Mountain Bikes","Baldwin Bikes","Venita Daniel"
645,"Consuela Collier","North Tonawanda",NY,2017-01-08,2,539.98,"Electra Cruiser 1 (24-Inch) - 2016","Children Bicycles","Baldwin Bikes","Jannette David"
645,"Consuela Collier","North Tonawanda",NY,2017-01-08,2,539.98,"Electra Cruiser 1 (24-Inch) - 2016","Children Bicycles","Baldwin Bikes","Marcelene Boyer"
645,"Consuela Collier","North Tonawanda",NY,2017-01-08,2,539.98,"Electra Cruiser 1 (24-Inch) - 2016","Children Bicycles","Baldwin Bikes","Venita Daniel"
647,"Jaimee Day",Poughkeepsie,NY,2017-01-09,2,999.98,"Electra Townie Original 7D - 2015/2016","Comfort Bicycles","Baldwin Bikes","Jannette David"
647,"Jaimee Day",Poughkeepsie,NY,2017-01-09,2,999.98,"Electra Townie Original 7D - 2015/2016","Comfort Bicycles","Baldwin Bikes","Marcelene Boyer"
647,"Jaimee Day",Poughkeepsie,NY,2017-01-09,2,999.98,"Electra Townie Original 7D - 2015/2016","Comfort Bicycles","Baldwin Bikes","Venita Daniel"
647,"Jaimee Day",Poughkeepsie,NY,2017-01-09,1,269.99,"Electra Cruiser 1 (24-Inch) - 2016","Cruisers Bicycles","Baldwin Bikes","Jannette David"
647,"Jaimee Day",Poughkeepsie,NY,2017-01-09,1,269.99,"Electra Cruiser 1 (24-Inch) - 2016","Cruisers Bicycles","Baldwin Bikes","Marcelene Boyer"
647,"Jaimee Day",Poughkeepsie,NY,2017-01-09,1,269.99,"Electra Cruiser 1 (24-Inch) - 2016","Cruisers Bicycles","Baldwin Bikes","Venita Daniel"
648,"Jenny Bell","Niagara Falls",NY,2017-01-09,1,549.99,"Electra Townie Original 21D - 2016","Comfort Bicycles","Baldwin Bikes","Jannette David"
648,"Jenny Bell","Niagara Falls",NY,2017-01-09,1,549.99,"Electra Townie Original 21D - 2016","Comfort Bicycles","Baldwin Bikes","Marcelene Boyer"
648,"Jenny Bell","Niagara Falls",NY,2017-01-09,1,549.99,"Electra Townie Original 21D - 2016","Comfort Bicycles","Baldwin Bikes","Venita Daniel"
651,"Toya Pratt","Long Beach",NY,2017-01-11,1,402.99,"Sun Bicycles Boardwalk (24-inch Wheels) - 2017","Cruisers Bicycles","Baldwin Bikes","Jannette David"
651,"Toya Pratt","Long Beach",NY,2017-01-11,1,402.99,"Sun Bicycles Boardwalk (24-inch Wheels) - 2017","Cruisers Bicycles","Baldwin Bikes","Marcelene Boyer"
651,"Toya Pratt","Long Beach",NY,2017-01-11,1,402.99,"Sun Bicycles Boardwalk (24-inch Wheels) - 2017","Cruisers Bicycles","Baldwin Bikes","Venita Daniel"
651,"Toya Pratt","Long Beach",NY,2017-01-11,1,329.99,"Haro Downtown 16 - 2017","Children Bicycles","Baldwin Bikes","Jannette David"
651,"Toya Pratt","Long Beach",NY,2017-01-11,1,329.99,"Haro Downtown 16 - 2017","Children Bicycles","Baldwin Bikes","Marcelene Boyer"
651,"Toya Pratt","Long Beach",NY,2017-01-11,1,329.99,"Haro Downtown 16 - 2017","Children Bicycles","Baldwin Bikes","Venita Daniel"
651,"Toya Pratt","Long Beach",NY,2017-01-11,2,979.98,"Electra Townie Original 7D - 2017","Comfort Bicycles","Baldwin Bikes","Jannette David"
651,"Toya Pratt","Long Beach",NY,2017-01-11,2,979.98,"Electra Townie Original 7D - 2017","Comfort Bicycles","Baldwin Bikes","Marcelene Boyer"
651,"Toya Pratt","Long Beach",NY,2017-01-11,2,979.98,"Electra Townie Original 7D - 2017","Comfort Bicycles","Baldwin Bikes","Venita Daniel"
651,"Toya Pratt","Long Beach",NY,2017-01-11,2,499.98,"Haro Shredder Pro 20 - 2017","Children Bicycles","Baldwin Bikes","Jannette David"
651,"Toya Pratt","Long Beach",NY,2017-01-11,2,499.98,"Haro Shredder Pro 20 - 2017","Children Bicycles","Baldwin Bikes","Marcelene Boyer"
